dates,category,value,year,month,category2,heat
2012-08-22,min_temp,20.3,2012,8,1994년_이후,정상
2012-08-23,min_temp,20.5,2012,8,1994년_이후,정상
2012-08-24,min_temp,21.1,2012,8,1994년_이후,정상
2012-08-25,min_temp,21.5,2012,8,1994년_이후,정상
2012-08-26,min_temp,24.1,2012,8,1994년_이후,정상
2012-08-27,min_temp,24.5,2012,8,1994년_이후,정상
2012-08-28,min_temp,21.8,2012,8,1994년_이후,정상
2012-08-29,min_temp,21.7,2012,8,1994년_이후,정상
2012-08-30,min_temp,18.7,2012,8,1994년_이후,정상
2012-08-31,min_temp,18.7,2012,8,1994년_이후,정상
2013-07-01,min_temp,23.9,2013,7,1994년_이후,정상
2013-07-02,min_temp,21.5,2013,7,1994년_이후,정상
2013-07-03,min_temp,20.5,2013,7,1994년_이후,정상
2013-07-04,min_temp,23.1,2013,7,1994년_이후,정상
2013-07-05,min_temp,22.1,2013,7,1994년_이후,정상
2013-07-06,min_temp,21.6,2013,7,1994년_이후,정상
2013-07-07,min_temp,22.4,2013,7,1994년_이후,정상
2013-07-08,min_temp,22.3,2013,7,1994년_이후,정상
2013-07-09,min_temp,23.5,2013,7,1994년_이후,정상
2013-07-10,min_temp,24.6,2013,7,1994년_이후,정상
2013-07-11,min_temp,23.8,2013,7,1994년_이후,정상
2013-07-12,min_temp,23.2,2013,7,1994년_이후,정상
2013-07-13,min_temp,22.2,2013,7,1994년_이후,정상
2013-07-14,min_temp,23.1,2013,7,1994년_이후,정상
2013-07-15,min_temp,23.6,2013,7,1994년_이후,정상
2013-07-16,min_temp,25.2,2013,7,1994년_이후,정상
2013-07-17,min_temp,23.5,2013,7,1994년_이후,정상
2013-07-18,min_temp,23.8,2013,7,1994년_이후,정상
2013-07-19,min_temp,23.3,2013,7,1994년_이후,정상
2013-07-20,min_temp,25.3,2013,7,1994년_이후,정상
2013-07-21,min_temp,25.6,2013,7,1994년_이후,정상
2013-07-22,min_temp,24.1,2013,7,1994년_이후,정상
2013-07-23,min_temp,24.7,2013,7,1994년_이후,정상
2013-07-24,min_temp,23.2,2013,7,1994년_이후,정상
2013-07-25,min_temp,22.9,2013,7,1994년_이후,정상
2013-07-26,min_temp,23.1,2013,7,1994년_이후,정상
2013-07-27,min_temp,23.1,2013,7,1994년_이후,정상
2013-07-28,min_temp,23.9,2013,7,1994년_이후,정상
2013-07-29,min_temp,24.4,2013,7,1994년_이후,정상
2013-07-30,min_temp,24,2013,7,1994년_이후,정상
2013-07-31,min_temp,24.7,2013,7,1994년_이후,정상
2013-08-01,min_temp,24.5,2013,8,1994년_이후,정상
2013-08-02,min_temp,25.2,2013,8,1994년_이후,정상
2013-08-03,min_temp,26.7,2013,8,1994년_이후,정상
2013-08-04,min_temp,26.4,2013,8,1994년_이후,정상
2013-08-05,min_temp,26.4,2013,8,1994년_이후,정상
2013-08-06,min_temp,23,2013,8,1994년_이후,정상
2013-08-07,min_temp,25,2013,8,1994년_이후,정상
2013-08-08,min_temp,27.3,2013,8,1994년_이후,정상
2013-08-09,min_temp,27.9,2013,8,1994년_이후,정상
2013-08-10,min_temp,25.8,2013,8,1994년_이후,정상
2013-08-11,min_temp,24.2,2013,8,1994년_이후,정상
2013-08-12,min_temp,27.1,2013,8,1994년_이후,정상
2013-08-13,min_temp,26.6,2013,8,1994년_이후,정상
2013-08-14,min_temp,26.2,2013,8,1994년_이후,정상
2013-08-15,min_temp,25.8,2013,8,1994년_이후,정상
2013-08-16,min_temp,26.1,2013,8,1994년_이후,정상
2013-08-17,min_temp,27.1,2013,8,1994년_이후,정상
2013-08-18,min_temp,26,2013,8,1994년_이후,정상
2013-08-19,min_temp,25.7,2013,8,1994년_이후,정상
2013-08-20,min_temp,23,2013,8,1994년_이후,정상
2013-08-21,min_temp,24.2,2013,8,1994년_이후,정상
2013-08-22,min_temp,26.3,2013,8,1994년_이후,정상
2013-08-23,min_temp,23.7,2013,8,1994년_이후,정상
2013-08-24,min_temp,21.9,2013,8,1994년_이후,정상
2013-08-25,min_temp,22,2013,8,1994년_이후,정상
2013-08-26,min_temp,22.8,2013,8,1994년_이후,정상
2013-08-27,min_temp,22.5,2013,8,1994년_이후,정상
2013-08-28,min_temp,22.7,2013,8,1994년_이후,정상
2013-08-29,min_temp,24.5,2013,8,1994년_이후,정상
2013-08-30,min_temp,22.3,2013,8,1994년_이후,정상
2013-08-31,min_temp,21.1,2013,8,1994년_이후,정상
2014-07-01,min_temp,21.1,2014,7,1994년_이후,정상
2014-07-02,min_temp,22.1,2014,7,1994년_이후,정상
2014-07-03,min_temp,21.4,2014,7,1994년_이후,정상
2014-07-04,min_temp,21.6,2014,7,1994년_이후,정상
2014-07-05,min_temp,22.3,2014,7,1994년_이후,정상
2014-07-06,min_temp,23,2014,7,1994년_이후,정상
2014-07-07,min_temp,20.8,2014,7,1994년_이후,정상
2014-07-08,min_temp,23.7,2014,7,1994년_이후,정상
2014-07-09,min_temp,25.6,2014,7,1994년_이후,정상
2014-07-10,min_temp,24.6,2014,7,1994년_이후,정상
2014-07-11,min_temp,23,2014,7,1994년_이후,정상
2014-07-12,min_temp,22.9,2014,7,1994년_이후,정상
2014-07-13,min_temp,23,2014,7,1994년_이후,정상
2014-07-14,min_temp,22.8,2014,7,1994년_이후,정상
2014-07-15,min_temp,23.9,2014,7,1994년_이후,정상
2014-07-16,min_temp,23.5,2014,7,1994년_이후,정상
2014-07-17,min_temp,23.6,2014,7,1994년_이후,정상
2014-07-18,min_temp,22.6,2014,7,1994년_이후,정상
2014-07-19,min_temp,24.7,2014,7,1994년_이후,정상
2014-07-20,min_temp,24.6,2014,7,1994년_이후,정상
2014-07-21,min_temp,24.4,2014,7,1994년_이후,정상
2014-07-22,min_temp,24.6,2014,7,1994년_이후,정상
2014-07-23,min_temp,21.7,2014,7,1994년_이후,정상
2014-07-24,min_temp,19.1,2014,7,1994년_이후,정상
2014-07-25,min_temp,22.1,2014,7,1994년_이후,정상
2014-07-26,min_temp,20.8,2014,7,1994년_이후,정상
2014-07-27,min_temp,21.4,2014,7,1994년_이후,정상
2014-07-28,min_temp,21.6,2014,7,1994년_이후,정상
2014-07-29,min_temp,23.4,2014,7,1994년_이후,정상
2014-07-30,min_temp,25,2014,7,1994년_이후,정상
2014-07-31,min_temp,25.8,2014,7,1994년_이후,정상
2014-08-01,min_temp,24.7,2014,8,1994년_이후,정상
2014-08-02,min_temp,28.7,2014,8,1994년_이후,정상
2014-08-03,min_temp,24.1,2014,8,1994년_이후,정상
2014-08-04,min_temp,24.7,2014,8,1994년_이후,정상
2014-08-05,min_temp,25,2014,8,1994년_이후,정상
2014-08-06,min_temp,22.5,2014,8,1994년_이후,정상
2014-08-07,min_temp,22.6,2014,8,1994년_이후,정상
2014-08-08,min_temp,21.9,2014,8,1994년_이후,정상
2014-08-09,min_temp,22.3,2014,8,1994년_이후,정상
2014-08-10,min_temp,19.6,2014,8,1994년_이후,정상
2014-08-11,min_temp,18.3,2014,8,1994년_이후,정상
2014-08-12,min_temp,22.3,2014,8,1994년_이후,정상
2014-08-13,min_temp,22.5,2014,8,1994년_이후,정상
2014-08-14,min_temp,21.4,2014,8,1994년_이후,정상
2014-08-15,min_temp,20.9,2014,8,1994년_이후,정상
2014-08-16,min_temp,22.2,2014,8,1994년_이후,정상
2014-08-17,min_temp,22.9,2014,8,1994년_이후,정상
2014-08-18,min_temp,20.9,2014,8,1994년_이후,정상
2014-08-19,min_temp,20.4,2014,8,1994년_이후,정상
2014-08-20,min_temp,22.4,2014,8,1994년_이후,정상
2014-08-21,min_temp,21.8,2014,8,1994년_이후,정상
2014-08-22,min_temp,21.8,2014,8,1994년_이후,정상
2014-08-23,min_temp,22.8,2014,8,1994년_이후,정상
2014-08-24,min_temp,20.7,2014,8,1994년_이후,정상
2014-08-25,min_temp,24.1,2014,8,1994년_이후,정상
2014-08-26,min_temp,21.6,2014,8,1994년_이후,정상
2014-08-27,min_temp,21.1,2014,8,1994년_이후,정상
2014-08-28,min_temp,19.8,2014,8,1994년_이후,정상
2014-08-29,min_temp,21,2014,8,1994년_이후,정상
2014-08-30,min_temp,19.9,2014,8,1994년_이후,정상
2014-08-31,min_temp,20.7,2014,8,1994년_이후,정상
2015-07-01,min_temp,21,2015,7,1994년_이후,정상
2015-07-02,min_temp,20.4,2015,7,1994년_이후,정상
2015-07-03,min_temp,19.2,2015,7,1994년_이후,정상
2015-07-04,min_temp,18.2,2015,7,1994년_이후,정상
2015-07-05,min_temp,20.1,2015,7,1994년_이후,정상
2015-07-06,min_temp,20.2,2015,7,1994년_이후,정상
2015-07-07,min_temp,21.4,2015,7,1994년_이후,정상
2015-07-08,min_temp,20.7,2015,7,1994년_이후,정상
2015-07-09,min_temp,22.1,2015,7,1994년_이후,정상
2015-07-10,min_temp,23.6,2015,7,1994년_이후,정상
2015-07-11,min_temp,25.7,2015,7,1994년_이후,정상
2015-07-12,min_temp,24,2015,7,1994년_이후,정상
2015-07-13,min_temp,21.4,2015,7,1994년_이후,정상
2015-07-14,min_temp,22.5,2015,7,1994년_이후,정상
2015-07-15,min_temp,22.7,2015,7,1994년_이후,정상
2015-07-16,min_temp,20.6,2015,7,1994년_이후,정상
2015-07-17,min_temp,18.4,2015,7,1994년_이후,정상
2015-07-18,min_temp,22.3,2015,7,1994년_이후,정상
2015-07-19,min_temp,21.3,2015,7,1994년_이후,정상
2015-07-20,min_temp,24.4,2015,7,1994년_이후,정상
2015-07-21,min_temp,24.6,2015,7,1994년_이후,정상
2015-07-22,min_temp,25.3,2015,7,1994년_이후,정상
2015-07-23,min_temp,24.9,2015,7,1994년_이후,정상
2015-07-24,min_temp,22.6,2015,7,1994년_이후,정상
2015-07-25,min_temp,24.4,2015,7,1994년_이후,정상
2015-07-26,min_temp,23.5,2015,7,1994년_이후,정상
2015-07-27,min_temp,24.4,2015,7,1994년_이후,정상
2015-07-28,min_temp,24.6,2015,7,1994년_이후,정상
2015-07-29,min_temp,24.8,2015,7,1994년_이후,정상
2015-07-30,min_temp,25.5,2015,7,1994년_이후,정상
2015-07-31,min_temp,26.2,2015,7,1994년_이후,정상
2015-08-01,min_temp,26,2015,8,1994년_이후,정상
2015-08-02,min_temp,24.1,2015,8,1994년_이후,정상
2015-08-03,min_temp,25.6,2015,8,1994년_이후,정상
2015-08-04,min_temp,25.4,2015,8,1994년_이후,정상
2015-08-05,min_temp,25.9,2015,8,1994년_이후,정상
2015-08-06,min_temp,24.5,2015,8,1994년_이후,정상
2015-08-07,min_temp,26,2015,8,1994년_이후,정상
2015-08-08,min_temp,24.3,2015,8,1994년_이후,정상
2015-08-09,min_temp,23.3,2015,8,1994년_이후,정상
2015-08-10,min_temp,23.9,2015,8,1994년_이후,정상
2015-08-11,min_temp,24.5,2015,8,1994년_이후,정상
2015-08-12,min_temp,22.1,2015,8,1994년_이후,정상
2015-08-13,min_temp,23.9,2015,8,1994년_이후,정상
2015-08-14,min_temp,22.7,2015,8,1994년_이후,정상
2015-08-15,min_temp,23.1,2015,8,1994년_이후,정상
2015-08-16,min_temp,20.7,2015,8,1994년_이후,정상
2015-08-17,min_temp,19.8,2015,8,1994년_이후,정상
2015-08-18,min_temp,24.1,2015,8,1994년_이후,정상
2015-08-19,min_temp,24.2,2015,8,1994년_이후,정상
2015-08-20,min_temp,24.2,2015,8,1994년_이후,정상
2015-08-21,min_temp,23,2015,8,1994년_이후,정상
2015-08-22,min_temp,23.4,2015,8,1994년_이후,정상
2015-08-23,min_temp,20.9,2015,8,1994년_이후,정상
2015-08-24,min_temp,23.3,2015,8,1994년_이후,정상
2015-08-25,min_temp,19.2,2015,8,1994년_이후,정상
2015-08-26,min_temp,18.9,2015,8,1994년_이후,정상
2015-08-27,min_temp,21.2,2015,8,1994년_이후,정상
2015-08-28,min_temp,19,2015,8,1994년_이후,정상
2015-08-29,min_temp,19,2015,8,1994년_이후,정상
2015-08-30,min_temp,19.9,2015,8,1994년_이후,정상
2015-08-31,min_temp,21,2015,8,1994년_이후,정상
2016-07-01,min_temp,22,2016,7,1994년_이후,정상
2016-07-02,min_temp,20.6,2016,7,1994년_이후,정상
2016-07-03,min_temp,21.1,2016,7,1994년_이후,정상
2016-07-04,min_temp,20.2,2016,7,1994년_이후,정상
2016-07-05,min_temp,20.2,2016,7,1994년_이후,정상
2016-07-06,min_temp,20.3,2016,7,1994년_이후,정상
2016-07-07,min_temp,20.1,2016,7,1994년_이후,정상
2016-07-08,min_temp,21.2,2016,7,1994년_이후,정상
2016-07-09,min_temp,23.2,2016,7,1994년_이후,정상
2016-07-10,min_temp,23.2,2016,7,1994년_이후,정상
2016-07-11,min_temp,24.8,2016,7,1994년_이후,정상
2016-07-12,min_temp,22.1,2016,7,1994년_이후,정상
2016-07-13,min_temp,23.2,2016,7,1994년_이후,정상
2016-07-14,min_temp,24,2016,7,1994년_이후,정상
2016-07-15,min_temp,23.7,2016,7,1994년_이후,정상
2016-07-16,min_temp,19.8,2016,7,1994년_이후,정상
2016-07-17,min_temp,20.4,2016,7,1994년_이후,정상
2016-07-18,min_temp,20.7,2016,7,1994년_이후,정상
2016-07-19,min_temp,20.9,2016,7,1994년_이후,정상
2016-07-20,min_temp,24,2016,7,1994년_이후,정상
2016-07-21,min_temp,24.9,2016,7,1994년_이후,정상
2016-07-22,min_temp,25.3,2016,7,1994년_이후,정상
2016-07-23,min_temp,27.2,2016,7,1994년_이후,정상
2016-07-24,min_temp,27,2016,7,1994년_이후,정상
2016-07-25,min_temp,26.4,2016,7,1994년_이후,정상
2016-07-26,min_temp,25.6,2016,7,1994년_이후,정상
2016-07-27,min_temp,26.7,2016,7,1994년_이후,정상
2016-07-28,min_temp,26.7,2016,7,1994년_이후,정상
2016-07-29,min_temp,23.4,2016,7,1994년_이후,정상
2016-07-30,min_temp,26.4,2016,7,1994년_이후,정상
2016-07-31,min_temp,26.6,2016,7,1994년_이후,정상
2016-08-01,min_temp,25.8,2016,8,1994년_이후,정상
2016-08-02,min_temp,25,2016,8,1994년_이후,정상
2016-08-03,min_temp,24,2016,8,1994년_이후,정상
2016-08-04,min_temp,26,2016,8,1994년_이후,정상
2016-08-05,min_temp,26.5,2016,8,1994년_이후,정상
2016-08-06,min_temp,26.6,2016,8,1994년_이후,정상
2016-08-07,min_temp,27,2016,8,1994년_이후,정상
2016-08-08,min_temp,26.4,2016,8,1994년_이후,정상
2016-08-09,min_temp,26.4,2016,8,1994년_이후,정상
2016-08-10,min_temp,26.1,2016,8,1994년_이후,정상
2016-08-11,min_temp,26.1,2016,8,1994년_이후,정상
2016-08-12,min_temp,26.4,2016,8,1994년_이후,정상
2016-08-13,min_temp,26.8,2016,8,1994년_이후,정상
2016-08-14,min_temp,27.3,2016,8,1994년_이후,정상
2016-08-15,min_temp,25.8,2016,8,1994년_이후,정상
2016-08-16,min_temp,26.2,2016,8,1994년_이후,정상
2016-08-17,min_temp,25.1,2016,8,1994년_이후,정상
2016-08-18,min_temp,26.2,2016,8,1994년_이후,정상
2016-08-19,min_temp,26.6,2016,8,1994년_이후,정상
2016-08-20,min_temp,26.5,2016,8,1994년_이후,정상
2016-08-21,min_temp,26.9,2016,8,1994년_이후,정상
2016-08-22,min_temp,25.8,2016,8,1994년_이후,정상
2016-08-23,min_temp,26,2016,8,1994년_이후,정상
2016-08-24,min_temp,26.4,2016,8,1994년_이후,정상
2016-08-25,min_temp,24,2016,8,1994년_이후,정상
2016-08-26,min_temp,19.5,2016,8,1994년_이후,정상
2016-08-27,min_temp,16.9,2016,8,1994년_이후,정상
2016-08-28,min_temp,18.3,2016,8,1994년_이후,정상
2016-08-29,min_temp,17.4,2016,8,1994년_이후,정상
2016-08-30,min_temp,17.9,2016,8,1994년_이후,정상
2016-08-31,min_temp,16.1,2016,8,1994년_이후,정상
2017-07-01,min_temp,22.4,2017,7,1994년_이후,정상
2017-07-02,min_temp,21.9,2017,7,1994년_이후,정상
2017-07-03,min_temp,21.9,2017,7,1994년_이후,정상
2017-07-04,min_temp,23.8,2017,7,1994년_이후,정상
2017-07-05,min_temp,23.3,2017,7,1994년_이후,정상
2017-07-06,min_temp,23.9,2017,7,1994년_이후,정상
2017-07-07,min_temp,24.4,2017,7,1994년_이후,정상
2017-07-08,min_temp,24.6,2017,7,1994년_이후,정상
2017-07-09,min_temp,23.8,2017,7,1994년_이후,정상
2017-07-10,min_temp,22.6,2017,7,1994년_이후,정상
2017-07-11,min_temp,22.2,2017,7,1994년_이후,정상
2017-07-12,min_temp,24.9,2017,7,1994년_이후,정상
2017-07-13,min_temp,23.1,2017,7,1994년_이후,정상
2017-07-14,min_temp,26.1,2017,7,1994년_이후,정상
2017-07-15,min_temp,23.4,2017,7,1994년_이후,정상
2017-07-16,min_temp,23.4,2017,7,1994년_이후,정상
2017-07-17,min_temp,24,2017,7,1994년_이후,정상
2017-07-18,min_temp,23.9,2017,7,1994년_이후,정상
2017-07-19,min_temp,24.5,2017,7,1994년_이후,정상
2017-07-20,min_temp,26,2017,7,1994년_이후,정상
2017-07-21,min_temp,27.3,2017,7,1994년_이후,정상
2017-07-22,min_temp,27.5,2017,7,1994년_이후,정상
2017-07-23,min_temp,26.1,2017,7,1994년_이후,정상
2017-07-24,min_temp,25.6,2017,7,1994년_이후,정상
2017-07-25,min_temp,24.6,2017,7,1994년_이후,정상
2017-07-26,min_temp,24.2,2017,7,1994년_이후,정상
2017-07-27,min_temp,24.9,2017,7,1994년_이후,정상
2017-07-28,min_temp,24.8,2017,7,1994년_이후,정상
2017-07-29,min_temp,25,2017,7,1994년_이후,정상
2017-07-30,min_temp,24.7,2017,7,1994년_이후,정상
2017-07-31,min_temp,24.8,2017,7,1994년_이후,정상
2017-08-01,min_temp,24.1,2017,8,1994년_이후,정상
2017-08-02,min_temp,26.6,2017,8,1994년_이후,정상
2017-08-03,min_temp,27.2,2017,8,1994년_이후,정상
2017-08-04,min_temp,25.9,2017,8,1994년_이후,정상
2017-08-05,min_temp,27.6,2017,8,1994년_이후,정상
2017-08-06,min_temp,28.2,2017,8,1994년_이후,정상
2017-08-07,min_temp,26.4,2017,8,1994년_이후,정상
2017-08-08,min_temp,25.5,2017,8,1994년_이후,정상
2017-08-09,min_temp,24.6,2017,8,1994년_이후,정상
2017-08-10,min_temp,23.9,2017,8,1994년_이후,정상
2017-08-11,min_temp,23.9,2017,8,1994년_이후,정상
2017-08-12,min_temp,23.2,2017,8,1994년_이후,정상
2017-08-13,min_temp,24.2,2017,8,1994년_이후,정상
2017-08-14,min_temp,23.1,2017,8,1994년_이후,정상
2017-08-15,min_temp,20.8,2017,8,1994년_이후,정상
2017-08-16,min_temp,20.5,2017,8,1994년_이후,정상
2017-08-17,min_temp,21.2,2017,8,1994년_이후,정상
2017-08-18,min_temp,23.9,2017,8,1994년_이후,정상
2017-08-19,min_temp,23.1,2017,8,1994년_이후,정상
2017-08-20,min_temp,22,2017,8,1994년_이후,정상
2017-08-21,min_temp,23.7,2017,8,1994년_이후,정상
2017-08-22,min_temp,23.4,2017,8,1994년_이후,정상
2017-08-23,min_temp,24.6,2017,8,1994년_이후,정상
2017-08-24,min_temp,23.9,2017,8,1994년_이후,정상
2017-08-25,min_temp,22.2,2017,8,1994년_이후,정상
2017-08-26,min_temp,19,2017,8,1994년_이후,정상
2017-08-27,min_temp,19,2017,8,1994년_이후,정상
2017-08-28,min_temp,18.3,2017,8,1994년_이후,정상
2017-08-29,min_temp,17,2017,8,1994년_이후,정상
2017-08-30,min_temp,16.1,2017,8,1994년_이후,정상
2017-08-31,min_temp,16.6,2017,8,1994년_이후,정상
2018-07-01,min_temp,21,2018,7,1994년_이후,정상
2018-07-02,min_temp,20.6,2018,7,1994년_이후,정상
2018-07-03,min_temp,22.5,2018,7,1994년_이후,정상
2018-07-04,min_temp,24,2018,7,1994년_이후,정상
2018-07-05,min_temp,23.4,2018,7,1994년_이후,정상
2018-07-06,min_temp,21.5,2018,7,1994년_이후,정상
2018-07-07,min_temp,19.5,2018,7,1994년_이후,정상
2018-07-08,min_temp,17.7,2018,7,1994년_이후,정상
2018-07-09,min_temp,20.1,2018,7,1994년_이후,정상
2018-07-10,min_temp,20.4,2018,7,1994년_이후,정상
2018-07-11,min_temp,24.4,2018,7,1994년_이후,정상
2018-07-12,min_temp,25.1,2018,7,1994년_이후,정상
2018-07-13,min_temp,24.7,2018,7,1994년_이후,정상
2018-07-14,min_temp,24.6,2018,7,1994년_이후,정상
2018-07-15,min_temp,24.5,2018,7,1994년_이후,정상
2018-07-16,min_temp,24,2018,7,1994년_이후,정상
2018-07-17,min_temp,23.9,2018,7,1994년_이후,정상
2018-07-18,min_temp,23.7,2018,7,1994년_이후,정상
2018-07-19,min_temp,23.2,2018,7,1994년_이후,정상
2018-07-20,min_temp,24.6,2018,7,1994년_이후,정상
2018-07-21,min_temp,24.9,2018,7,1994년_이후,정상
2018-07-22,min_temp,25.3,2018,7,1994년_이후,정상
2018-07-23,min_temp,29.2,2018,7,1994년_이후,정상
2018-07-24,min_temp,27.2,2018,7,1994년_이후,정상
2018-07-25,min_temp,27.7,2018,7,1994년_이후,정상
2018-07-26,min_temp,27.3,2018,7,1994년_이후,정상
2018-07-27,min_temp,27.2,2018,7,1994년_이후,정상
2018-07-28,min_temp,28,2018,7,1994년_이후,정상
2018-07-29,min_temp,26.4,2018,7,1994년_이후,정상
2018-07-30,min_temp,26.2,2018,7,1994년_이후,정상
2018-07-31,min_temp,27.8,2018,7,1994년_이후,정상
2018-08-01,min_temp,27.8,2018,8,1994년_이후,정상
2018-08-02,min_temp,30.3,2018,8,1994년_이후,정상
2018-08-03,min_temp,30.2,2018,8,1994년_이후,정상
1960-07-01,avg_temp,21.7,1960,7,1994년_이전,정상
1960-07-02,avg_temp,24.8,1960,7,1994년_이전,정상
1960-07-03,avg_temp,22.3,1960,7,1994년_이전,정상
1960-07-04,avg_temp,22.4,1960,7,1994년_이전,정상
1960-07-05,avg_temp,24.4,1960,7,1994년_이전,정상
1960-07-06,avg_temp,25.7,1960,7,1994년_이전,정상
1960-07-07,avg_temp,20.1,1960,7,1994년_이전,정상
1960-07-08,avg_temp,20.6,1960,7,1994년_이전,정상
1960-07-09,avg_temp,22.7,1960,7,1994년_이전,정상
1960-07-10,avg_temp,25,1960,7,1994년_이전,정상
1960-07-11,avg_temp,24.2,1960,7,1994년_이전,정상
1960-07-12,avg_temp,25.2,1960,7,1994년_이전,정상
1960-07-13,avg_temp,25.3,1960,7,1994년_이전,정상
1960-07-14,avg_temp,23.6,1960,7,1994년_이전,정상
1960-07-15,avg_temp,25.5,1960,7,1994년_이전,정상
1960-07-16,avg_temp,26.9,1960,7,1994년_이전,정상
1960-07-17,avg_temp,26.9,1960,7,1994년_이전,정상
1960-07-18,avg_temp,26.9,1960,7,1994년_이전,정상
1960-07-19,avg_temp,26.3,1960,7,1994년_이전,정상
1960-07-20,avg_temp,26.1,1960,7,1994년_이전,정상
1960-07-21,avg_temp,25.8,1960,7,1994년_이전,정상
1960-07-22,avg_temp,26,1960,7,1994년_이전,정상
1960-07-23,avg_temp,26.5,1960,7,1994년_이전,정상
1960-07-24,avg_temp,24.7,1960,7,1994년_이전,정상
1960-07-25,avg_temp,23.3,1960,7,1994년_이전,정상
1960-07-26,avg_temp,23.8,1960,7,1994년_이전,정상
1960-07-27,avg_temp,26.2,1960,7,1994년_이전,정상
1960-07-28,avg_temp,26.1,1960,7,1994년_이전,정상
1960-07-29,avg_temp,27.9,1960,7,1994년_이전,정상
1960-07-30,avg_temp,26.7,1960,7,1994년_이전,정상
1960-07-31,avg_temp,26.3,1960,7,1994년_이전,정상
1960-08-01,avg_temp,26.4,1960,8,1994년_이전,정상
1960-08-02,avg_temp,26.7,1960,8,1994년_이전,정상
1960-08-03,avg_temp,28.3,1960,8,1994년_이전,정상
1960-08-04,avg_temp,27.5,1960,8,1994년_이전,정상
1960-08-05,avg_temp,28.5,1960,8,1994년_이전,정상
1960-08-06,avg_temp,28.5,1960,8,1994년_이전,정상
1960-08-07,avg_temp,28.5,1960,8,1994년_이전,정상
1960-08-08,avg_temp,28.6,1960,8,1994년_이전,정상
1960-08-09,avg_temp,27.8,1960,8,1994년_이전,정상
1960-08-10,avg_temp,28.5,1960,8,1994년_이전,정상
1960-08-11,avg_temp,27.6,1960,8,1994년_이전,정상
1960-08-12,avg_temp,26.9,1960,8,1994년_이전,정상
1960-08-13,avg_temp,26.1,1960,8,1994년_이전,정상
1960-08-14,avg_temp,26.4,1960,8,1994년_이전,정상
1960-08-15,avg_temp,25.8,1960,8,1994년_이전,정상
1960-08-16,avg_temp,26,1960,8,1994년_이전,정상
1960-08-17,avg_temp,27.5,1960,8,1994년_이전,정상
1960-08-18,avg_temp,26.7,1960,8,1994년_이전,정상
1960-08-19,avg_temp,27.6,1960,8,1994년_이전,정상
1960-08-20,avg_temp,28.3,1960,8,1994년_이전,정상
1960-08-21,avg_temp,27.6,1960,8,1994년_이전,정상
1960-08-22,avg_temp,27.6,1960,8,1994년_이전,정상
1960-08-23,avg_temp,24.7,1960,8,1994년_이전,정상
1960-08-24,avg_temp,24.4,1960,8,1994년_이전,정상
1960-08-25,avg_temp,24,1960,8,1994년_이전,정상
1960-08-26,avg_temp,24.6,1960,8,1994년_이전,정상
1960-08-27,avg_temp,25.3,1960,8,1994년_이전,정상
1960-08-28,avg_temp,20.2,1960,8,1994년_이전,정상
1960-08-29,avg_temp,20.1,1960,8,1994년_이전,정상
1960-08-30,avg_temp,22,1960,8,1994년_이전,정상
1960-08-31,avg_temp,24.2,1960,8,1994년_이전,정상
1961-07-01,avg_temp,25.9,1961,7,1994년_이전,정상
1961-07-02,avg_temp,25.2,1961,7,1994년_이전,정상
1961-07-03,avg_temp,24.1,1961,7,1994년_이전,정상
1961-07-04,avg_temp,26,1961,7,1994년_이전,정상
1961-07-05,avg_temp,26.1,1961,7,1994년_이전,정상
1961-07-06,avg_temp,23.5,1961,7,1994년_이전,정상
1961-07-07,avg_temp,23.5,1961,7,1994년_이전,정상
1961-07-08,avg_temp,24,1961,7,1994년_이전,정상
1961-07-09,avg_temp,25.1,1961,7,1994년_이전,정상
1961-07-10,avg_temp,24.8,1961,7,1994년_이전,정상
1961-07-11,avg_temp,25.6,1961,7,1994년_이전,정상
1961-07-12,avg_temp,24.3,1961,7,1994년_이전,정상
1961-07-13,avg_temp,25.8,1961,7,1994년_이전,정상
1961-07-14,avg_temp,24.5,1961,7,1994년_이전,정상
1961-07-15,avg_temp,26.1,1961,7,1994년_이전,정상
1961-07-16,avg_temp,26.1,1961,7,1994년_이전,정상
1961-07-17,avg_temp,26.3,1961,7,1994년_이전,정상
1961-07-18,avg_temp,27.8,1961,7,1994년_이전,정상
1961-07-19,avg_temp,28.5,1961,7,1994년_이전,정상
1961-07-20,avg_temp,26.9,1961,7,1994년_이전,정상
1961-07-21,avg_temp,26,1961,7,1994년_이전,정상
1961-07-22,avg_temp,26.9,1961,7,1994년_이전,정상
1961-07-23,avg_temp,27.5,1961,7,1994년_이전,정상
1961-07-24,avg_temp,27.6,1961,7,1994년_이전,정상
1961-07-25,avg_temp,28.4,1961,7,1994년_이전,정상
1961-07-26,avg_temp,28.4,1961,7,1994년_이전,정상
1961-07-27,avg_temp,27.1,1961,7,1994년_이전,정상
1961-07-28,avg_temp,25.1,1961,7,1994년_이전,정상
1961-07-29,avg_temp,27.5,1961,7,1994년_이전,정상
1961-07-30,avg_temp,28.8,1961,7,1994년_이전,정상
1961-07-31,avg_temp,29.8,1961,7,1994년_이전,정상
1961-08-01,avg_temp,30,1961,8,1994년_이전,정상
1961-08-02,avg_temp,29.9,1961,8,1994년_이전,정상
1961-08-03,avg_temp,29.5,1961,8,1994년_이전,정상
1961-08-04,avg_temp,26.7,1961,8,1994년_이전,정상
